# Constructed from biom file
#OTU ID	sample-100	sample-101	sample-102	sample-89	sample-90	sample-91	sample-92	sample-93	sample-94	sample-95	sample-96	sample-97	sample-98	sample-99
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Convolvulaceae;g__Calystegia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043182367775589873	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Rosales;f__Rosaceae;g__Fragaria	0.0	0.0	0.0	6.93667280176839e-05	7.706438178638383e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Rosales;f__Rosaceae;g__Pyrus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002149921169557116	0.0002331847859881853	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Carduus	0.0	0.0	0.0	4.162003681061034e-05	2.9882107223291687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Festuca	0.0	0.0	0.0	8.092784935396454e-05	4.403678959221933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Echinochloa	0.0	0.0	0.0	6.93667280176839e-05	7.863712427182022e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Phalaris	0.0003617043509014476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Brachypodium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014844693789799136	0.0	0.0	0.0	0.0
k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Choanephoraceae;g__Gilbertella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6307459202686375e-05	0.00013818357688188758	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Bothriochloa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002331847859881853	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Juglandaceae;g__Juglans	0.00012056811696714921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011722556396486163
k__Fungi;p__Ascomycota;c__Sordariomycetes;__;__;__	0.0	0.0	0.0	1.6185569870792907e-05	1.730016733980045e-05	6.05996333722181e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Artemisia	0.00015271961482505567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Myrtales;f__Onagraceae;__	0.0001848711126829621	0.00016656994863197713	7.099348279827911e-05	6.936672801768389e-06	1.5727424854364045e-05	4.2419743360552666e-05	2.053286901672197e-05	5.493380476525786e-05	0.0	0.0	0.0	0.0	5.5228785242868586e-05	0.00017583834594729245
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.0	0.0	0.0	0.0	1.1009197398054832e-05	0.0	0.0	0.0	0.0	0.0	9.500120910629771e-05	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Ambrosia	0.0	0.0	0.0	3.6995588276098076e-05	1.730016733980045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Cirsium	0.0	0.0	0.0	0.0	2.5163879766982473e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.0	0.0	0.0	0.0	2.5163879766982473e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Dipsacales;f__Caprifoliaceae;g__Scabiosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.19017588402711e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.0	0.0	1.4198696559655823e-05	1.8497794138049038e-05	9.436454912618428e-06	0.0	2.053286901672197e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Juncaceae;g__Juncus	0.0	0.0	0.0	1.6185569870792907e-05	1.1009197398054832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium	0.0	0.0	0.0	9.248897069024519e-06	1.1009197398054832e-05	0.0	0.0	0.0	0.0	0.0	2.5909420665353922e-05	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Lactuca	0.0	0.0	0.0	0.0	1.8872909825236856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Erigeron	0.0	0.0	0.0	0.0	1.8872909825236856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Sonchus	8.841661910924276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;__	0.0	0.0	0.0	0.0	1.5727424854364045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Ononis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.118859927516943e-05	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Lapsana	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.606973934765249e-05	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Bromus	6.430299571581291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;__	0.0	0.0	0.0	0.0	1.8872909825236856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Lotus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.095087942013555e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pseudopestalotiopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.095087942013555e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Juncaceicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.909178844094379e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis	0.0	0.0	0.0	0.0	6.290969941745618e-06	9.089945005832715e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Vicia	0.0	0.0	0.0	0.0	0.0	1.5149908343054524e-05	0.0	0.0	0.0	0.0	6.045531488582582e-05	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Melilotus	0.0	0.0	0.0	0.0	9.436454912618428e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
